Chroma,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Zero-Crossing Rate,Tempo,Mel_Spectrogram_1,Mel_Spectrogram_2,Mel_Spectrogram_3,Mel_Spectrogram_4,Mel_Spectrogram_5,Mel_Spectrogram_6,Mel_Spectrogram_7,Mel_Spectrogram_8,Mel_Spectrogram_9,Mel_Spectrogram_10,Mel_Spectrogram_11,Mel_Spectrogram_12,Mel_Spectrogram_13,Mel_Spectrogram_14,Mel_Spectrogram_15,Mel_Spectrogram_16,Mel_Spectrogram_17,Mel_Spectrogram_18,Mel_Spectrogram_19,Mel_Spectrogram_20,Mel_Spectrogram_21,Mel_Spectrogram_22,Mel_Spectrogram_23,Mel_Spectrogram_24,Mel_Spectrogram_25,Mel_Spectrogram_26,Mel_Spectrogram_27,Mel_Spectrogram_28,Mel_Spectrogram_29,Mel_Spectrogram_30,Mel_Spectrogram_31,Mel_Spectrogram_32,Mel_Spectrogram_33,Mel_Spectrogram_34,Mel_Spectrogram_35,Mel_Spectrogram_36,Mel_Spectrogram_37,Mel_Spectrogram_38,Mel_Spectrogram_39,Mel_Spectrogram_40,Mel_Spectrogram_41,Mel_Spectrogram_42,Mel_Spectrogram_43,Mel_Spectrogram_44,Mel_Spectrogram_45,Mel_Spectrogram_46,Mel_Spectrogram_47,Mel_Spectrogram_48,Mel_Spectrogram_49,Mel_Spectrogram_50,Mel_Spectrogram_51,Mel_Spectrogram_52,Mel_Spectrogram_53,Mel_Spectrogram_54,Mel_Spectrogram_55,Mel_Spectrogram_56,Mel_Spectrogram_57,Mel_Spectrogram_58,Mel_Spectrogram_59,Mel_Spectrogram_60,Mel_Spectrogram_61,Mel_Spectrogram_62,Mel_Spectrogram_63,Mel_Spectrogram_64,Mel_Spectrogram_65,Mel_Spectrogram_66,Mel_Spectrogram_67,Mel_Spectrogram_68,Mel_Spectrogram_69,Mel_Spectrogram_70,Mel_Spectrogram_71,Mel_Spectrogram_72,Mel_Spectrogram_73,Mel_Spectrogram_74,Mel_Spectrogram_75,Mel_Spectrogram_76,Mel_Spectrogram_77,Mel_Spectrogram_78,Mel_Spectrogram_79,Mel_Spectrogram_80,Mel_Spectrogram_81,Mel_Spectrogram_82,Mel_Spectrogram_83,Mel_Spectrogram_84,Mel_Spectrogram_85,Mel_Spectrogram_86,Mel_Spectrogram_87,Mel_Spectrogram_88,Mel_Spectrogram_89,Mel_Spectrogram_90,Mel_Spectrogram_91,Mel_Spectrogram_92,Mel_Spectrogram_93,Mel_Spectrogram_94,Mel_Spectrogram_95,Mel_Spectrogram_96,Mel_Spectrogram_97,Mel_Spectrogram_98,Mel_Spectrogram_99,Mel_Spectrogram_100,Mel_Spectrogram_101,Mel_Spectrogram_102,Mel_Spectrogram_103,Mel_Spectrogram_104,Mel_Spectrogram_105,Mel_Spectrogram_106,Mel_Spectrogram_107,Mel_Spectrogram_108,Mel_Spectrogram_109,Mel_Spectrogram_110,Mel_Spectrogram_111,Mel_Spectrogram_112,Mel_Spectrogram_113,Mel_Spectrogram_114,Mel_Spectrogram_115,Mel_Spectrogram_116,Mel_Spectrogram_117,Mel_Spectrogram_118,Mel_Spectrogram_119,Mel_Spectrogram_120,Mel_Spectrogram_121,Mel_Spectrogram_122,Mel_Spectrogram_123,Mel_Spectrogram_124,Mel_Spectrogram_125,Mel_Spectrogram_126,Mel_Spectrogram_127,Mel_Spectrogram_128,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label
0.26348382,3289.1034005754636,3253.1477161106054,7286.299689131381,0.1340670014017788,99.38401442307692,94.41529,327.28177,295.45883,164.78842,78.435905,49.9987,41.157948,21.108936,10.37075,6.7364507,7.418596,6.5678563,11.965519,13.733539,10.825947,4.1348333,3.6475863,4.3280582,8.296955,10.829881,9.425427,8.726695,3.7634158,3.1381857,3.2802703,5.398213,3.8354478,3.598587,4.5687957,2.8622553,1.8531208,2.8054721,3.563342,2.2543766,2.0143032,1.4786075,1.0849366,0.94787836,1.3793901,1.5481194,1.4397082,1.6395761,2.234503,2.4430337,1.6827282,1.1721351,1.0910429,0.8817013,1.0058801,0.869209,0.689813,0.7177624,0.7748927,0.58760864,0.47428074,0.4374121,0.38658932,0.39832988,0.57380486,0.27848452,0.28756872,0.3215923,0.31226733,0.2584488,0.31196514,0.25048298,0.31074548,0.32560027,0.4430732,0.5708002,0.4559457,0.44492996,0.38901037,0.4109013,0.29226682,0.24294038,0.2664431,0.29522043,0.27333537,0.3111794,0.35761195,0.3377526,0.3038409,0.26815283,0.24972986,0.23722453,0.19098185,0.15875268,0.1581528,0.14027774,0.12492834,0.11420957,0.10616676,0.1661756,0.15481241,0.19836058,0.22893201,0.2149882,0.24653742,0.30954745,0.31616873,0.32308885,0.3101465,0.29337475,0.22565894,0.19883277,0.20373183,0.22484285,0.2165645,0.17017534,0.191191,0.22578472,0.23486938,0.24497175,0.2115379,0.21728463,0.19076087,0.18919738,0.18330346,0.28743613,0.3582275,0.35531682,0.27128243,0.16751425,0.163619,0.17703359,0.15741286,0.1608721,-85.34023,60.93964,34.79256,19.793852,16.717466,7.9690657,9.30231,11.351191,1.3844681,-0.083008476,6.4046226,3.6226323,5.658961,reggae
0.27420664,3880.9607426552216,3361.8066274201597,8249.673214091503,0.18918764803267596,107.666015625,1.2666223,22.488804,48.71951,31.102627,19.651752,12.726901,8.365072,6.2147956,4.1105013,5.963041,7.5427346,5.112517,7.251322,8.227531,6.4666004,17.479187,20.163006,11.560311,6.357443,4.320891,6.289027,7.8137584,7.7661395,6.6034393,6.516607,4.5515676,12.11319,9.4055395,5.96516,2.349107,3.4422257,8.607351,7.8982625,2.9201987,1.9801056,3.3854983,3.4186916,2.3223143,1.530299,2.8795512,5.249453,3.3437753,3.627715,1.1643645,0.58335936,0.74404085,1.8104677,2.0327933,0.9632405,0.6432782,1.2483658,2.319279,1.224748,1.297138,0.4839226,0.56309694,0.82617885,2.0004768,1.2848524,0.59237176,0.43798587,1.2239988,1.2837785,0.42846283,0.31651312,0.48844647,0.8929365,0.52530307,0.9267863,0.42039943,0.3260647,0.2937794,0.69328076,0.65194315,0.43344945,0.32090563,0.43480238,0.7420437,0.44592756,0.5612761,0.2840056,0.26769084,0.26835236,0.45992506,0.4488028,0.44149435,0.41801232,0.3736663,0.35969698,0.30291468,0.4242089,0.2274047,0.26224554,0.19648087,0.1482362,0.150658,0.12901057,0.20863837,0.16153695,0.19950823,0.14999634,0.24314111,0.16287804,0.150632,0.12638648,0.11753397,0.11227672,0.19219635,0.21602331,0.15007724,0.17433079,0.271196,0.28305042,0.1603415,0.15895204,0.09938428,0.108978294,0.12630385,0.144931,0.111035384,0.106563784,0.11128294,0.12550062,0.12945656,0.12205816,0.15930426,0.23114198,0.17732337,-75.25609,44.865067,10.096427,1.1540515,1.1483595,-3.1336844,0.13224763,0.05679201,-3.4559073,0.105165936,-1.929706,-2.3094442,-0.06527585,reggae
0.2710471,2455.426131281741,2821.2230571683826,5584.577109918793,0.08757227921983758,172.265625,13.031379,100.94765,159.40753,105.13797,90.88643,85.32502,37.66731,24.636099,19.375603,6.088735,4.922787,5.27447,2.1549215,4.803168,10.020751,7.564039,5.620648,5.0623684,1.6811023,2.427484,2.1407728,4.1121497,6.2341194,4.99377,1.6072946,2.0961137,1.1053106,0.86808497,2.802173,3.93109,2.038628,1.5024058,1.4826403,2.2112691,2.8774657,1.350401,0.42425495,0.675098,1.6767083,2.2027504,1.7562884,2.1872861,1.4716759,1.2144473,0.7709823,1.2715034,1.7087897,1.7578499,1.0085061,1.0192348,0.7259291,0.3573719,0.32878315,0.6539731,0.929006,0.5693272,0.391873,0.22910723,0.30450428,0.29592505,0.61448777,0.5270197,0.30912495,0.2038848,0.32235113,0.33678374,0.32167268,0.26635593,0.28133458,0.45950165,0.24532838,0.23669757,0.21128435,0.18295075,0.18251374,0.44594225,0.32604522,0.2118373,0.20442095,0.18525398,0.34204355,0.36920366,0.32892147,0.27619854,0.28208396,0.28414854,0.32198364,0.2561112,0.17383303,0.13736565,0.15759666,0.22344631,0.14537382,0.16792034,0.15023242,0.12797281,0.13994661,0.119181715,0.12606837,0.14299878,0.08308271,0.077358805,0.09585806,0.09672561,0.10788437,0.08255355,0.07001222,0.07070984,0.07986524,0.08013908,0.06705682,0.066570766,0.075734265,0.06434876,0.058495205,0.054533105,0.06047758,0.061636284,0.043915916,0.051542632,0.054947052,0.06770982,0.08059825,0.093262166,0.07331335,0.07562113,0.07714205,0.07672067,-104.17264,83.90962,18.852966,28.91025,10.622362,9.324544,9.320574,6.528051,3.0035238,2.485452,2.798024,-0.19782674,3.1041365,reggae
0.26742336,2059.0247748045203,2227.235016982022,4553.198298832656,0.07230036736272236,151.99908088235293,43.701157,288.39505,246.29794,72.687836,23.74789,14.17761,14.080076,19.909906,23.36999,21.268766,15.61616,8.826767,9.751205,8.951888,6.2641616,4.619762,11.436641,8.054374,13.753269,7.164025,11.178453,6.5414085,4.395252,1.7361121,4.1680493,3.8802037,1.2838919,1.7514622,2.1244214,2.4302723,4.7901983,7.192255,5.7542014,6.1347494,3.1310484,1.03933,1.5078771,2.632941,1.8894231,1.0044919,1.424706,3.6273243,3.5262442,1.1351006,1.1174368,0.9515756,1.0375825,2.026483,4.1810694,3.4828422,1.3266398,1.3837575,3.3619814,1.9920384,1.2609825,1.1739422,2.300911,2.1553025,2.2244692,2.2637177,1.2279205,0.88227713,2.0885062,1.4429429,0.73150283,0.9430114,1.148636,1.9207176,1.4508735,0.69161373,0.60865355,1.1916546,1.1729488,0.9140415,0.97880375,1.1170844,0.58117646,0.5768811,0.8286233,0.61493224,0.42502815,0.39113545,0.37023237,0.33814764,0.29736337,0.33286107,0.42512408,0.23972377,0.27638716,0.2690974,0.24406904,0.19973451,0.13941091,0.1431102,0.1599394,0.16536647,0.14084092,0.097454354,0.10280669,0.13329646,0.13271157,0.116952166,0.13743038,0.17575687,0.12556241,0.103555515,0.12327699,0.07628402,0.06544116,0.054936044,0.054585822,0.06658422,0.09231077,0.086346254,0.099921115,0.063804984,0.048254654,0.033631116,0.019655542,0.015362811,0.011513973,0.005386786,0.0013230615,0.00026726772,5.930986e-05,4.9305318e-06,5.3320326e-07,7.634278e-08,-91.45285,98.79366,-23.196144,46.873005,-6.8470945,29.29433,-9.957947,25.666126,-10.203301,19.623262,-8.207199,13.411509,-6.494058,reggae
0.24454184,2460.5870773027177,2682.994804583766,5286.859343278712,0.08037456798627224,143.5546875,4.232871,74.672104,102.32473,51.2645,20.925085,5.811185,3.7651832,4.029909,11.230257,3.750687,3.305677,3.7599235,4.869515,4.681674,2.4458659,2.848939,11.748014,42.367496,8.856023,9.489294,2.9632905,2.98162,4.448813,2.3546422,2.9881454,6.468847,11.936735,4.1411557,1.7580689,3.110873,1.027749,0.7320858,0.7853283,1.4396961,6.2246895,8.943762,2.396496,0.9614654,2.81733,8.425549,2.6446214,1.0415151,1.5946393,3.351988,0.88156694,0.8007861,0.468165,0.21752901,0.18415657,0.67256534,1.299796,0.59764713,0.2966949,0.5994876,0.95787895,0.42984772,0.39989895,0.32335284,0.7493921,0.29622012,0.39396307,0.50074077,1.2886915,0.29552424,0.23363256,0.33947623,0.21199527,0.12805119,0.11232237,0.4522337,0.8238116,0.46575573,0.299991,0.22997482,0.26835507,0.38492972,0.9197946,0.67357594,0.5602049,0.7284244,0.9684615,0.43726248,0.20959458,0.14925002,0.15033934,0.14502543,0.0761191,0.059309915,0.05217747,0.05620691,0.026969101,0.024514817,0.019095875,0.014882409,0.015173961,0.02185868,0.047719106,0.075966544,0.07260399,0.12519547,0.17829368,0.18948555,0.23915227,0.24853157,0.33500063,0.31349626,0.29328707,0.19379747,0.11986895,0.07395946,0.047158796,0.032140758,0.026135763,0.024532517,0.024802443,0.024305275,0.03089351,0.035424575,0.025337137,0.021196235,0.019988602,0.014914595,0.01596023,0.022781538,0.025312139,0.026444789,0.023332007,0.0266728,-142.86499,83.64267,21.931343,33.857204,4.630733,4.1718545,1.9529549,21.814587,-5.948423,0.4980753,17.418322,-11.4282,10.545863,reggae
0.254058,3109.7327645271375,2852.71340462504,6393.12140869707,0.12158920630317092,143.5546875,7.52827,117.35883,207.30501,140.89723,69.37458,14.03974,6.6026516,21.47733,14.66525,3.6910312,3.0063677,5.777126,2.6706164,2.86127,9.640293,4.433771,4.0503025,4.481597,3.1363144,5.338072,3.0246108,3.022494,4.832327,0.44419566,0.9752474,1.1195383,0.57553613,0.3995679,0.7757724,1.1199313,0.8307169,0.46153897,0.8331211,1.5725218,0.5612172,0.40269664,0.29252046,0.2912147,0.1982987,0.67840475,0.84626496,0.84884673,0.5964799,1.254636,0.8741422,0.1269545,0.13010052,0.45592383,1.7633444,0.73534894,0.45854944,0.14492567,0.16045152,0.30817476,0.6699027,0.53386056,0.34567645,0.16506469,0.2258483,0.56040025,0.5366901,0.65215975,0.4032774,0.396664,0.41794175,0.76160574,0.86017805,0.8039915,0.43679553,0.5140693,0.8180376,0.81656295,0.6236083,0.96185005,2.196343,1.2706512,1.6574222,1.7306699,1.2158498,0.70125127,1.0216262,1.0160437,1.0731773,0.77516943,0.9586275,1.0541337,0.63290787,0.7353297,0.66754913,0.5110864,0.5422621,0.6523003,0.52281433,0.451003,0.39424348,0.5265389,0.4546709,0.47370118,0.532201,0.5265833,0.526572,0.37972707,0.36990377,0.42823237,0.4754303,0.46917248,0.43442988,0.39159495,0.42160287,0.44323817,0.46362263,0.45891735,0.4172197,0.3298549,0.27091765,0.20305589,0.1525961,0.13211477,0.12892422,0.14284356,0.14207734,0.13335463,0.10956504,0.1151776,0.1193245,0.12127572,0.12965944,0.10264058,-141.76859,44.183735,21.72969,43.29263,21.732172,11.185505,3.5456066,15.014226,-1.7388556,6.4309955,6.9139385,0.7089671,3.9630044,reggae
0.26105627,2170.387167840117,2054.44001833899,4305.982804796258,0.11999294578982986,143.5546875,6.8500957,30.614311,30.673395,20.045158,13.533156,5.746241,3.4313052,2.528585,3.711988,1.8007405,0.8324579,0.747496,0.7741249,0.86618817,1.2633643,1.2448866,4.01524,2.2146168,2.8668714,3.5614486,2.4510787,3.4539747,4.706054,2.0074317,1.8803695,3.0997949,1.716272,1.5181836,2.687554,3.9894311,2.4176939,1.7630167,2.7503834,4.490059,2.8739338,2.3675783,3.560352,7.0749145,3.8487914,3.3304532,7.2344503,5.5536594,3.3076339,10.643764,6.735517,1.5928766,2.7355301,1.0975934,2.7240524,1.4123591,1.22959,1.1005259,1.2169405,1.317059,1.5507538,0.91169316,0.48135486,0.40593958,0.9103373,1.7891812,0.8132408,0.40543687,0.28939858,0.4608568,0.45348465,0.5555596,0.45827594,0.34705615,0.27012193,0.5505262,1.1028388,0.72001535,0.6253189,0.3648004,0.40516955,0.37924108,0.28745034,0.2072338,0.18800017,0.22706585,0.3860757,0.46142644,0.5832144,0.41422266,0.80733025,0.68199605,0.2952567,0.22228749,0.19710244,0.13647431,0.09547366,0.111121416,0.08488497,0.050319012,0.052376714,0.052517448,0.04082968,0.027676044,0.030525701,0.026912998,0.030354926,0.035167336,0.045441702,0.053091943,0.05952911,0.06448293,0.06610527,0.050802045,0.030917363,0.015559056,0.008902498,0.0064845057,0.004714851,0.0035923654,0.0028703155,0.0026452253,0.0018714463,0.002899282,0.0036930866,0.0019726378,0.0015888406,0.00095126295,0.0006605366,0.00045335543,0.0004644134,0.000545287,0.00034082617,0.00026119596,-138.14923,101.4922,-35.34274,36.134857,-9.498246,14.763237,-0.23156767,11.520837,-2.1008186,3.4033105,4.196897,0.1371898,9.018027,reggae
0.2526773,2316.9096279606097,2334.847779997394,4680.049349260441,0.09374924473124517,161.4990234375,8.285168,56.32583,57.05804,15.84002,15.26941,16.973888,20.664043,19.210957,6.741453,5.573489,3.9547439,3.2863429,1.9932462,1.5944779,0.69217896,0.48553953,0.5257309,1.1212101,0.4916322,0.7900403,0.65694684,0.9544926,1.2928079,0.7097021,0.33422208,0.303868,0.5061478,0.27309108,0.12783754,0.4294528,0.36628357,0.11162071,0.08693419,0.112724274,0.23762469,0.6611908,0.19528456,0.100854486,0.0715666,0.4283983,0.3973076,0.095608786,0.08805772,0.31911543,0.3121593,0.12277927,0.19973165,0.12696932,0.32226002,0.39849338,0.49455267,0.26162258,0.21780574,0.25833523,0.5390518,0.83952427,0.4491417,0.25965896,0.1814926,0.33067107,0.45032555,0.7930208,0.32995284,0.17136675,0.16497262,0.49044698,1.0063419,0.9507914,0.34784928,0.4041255,0.44692415,0.16477986,0.32133093,0.8311404,0.8908316,0.32303345,0.14332628,0.09631925,0.13608682,0.08727318,0.07760195,0.24951215,0.3418344,0.20205139,0.3345197,0.6141477,0.6199582,0.41545162,0.38200736,0.5182308,0.300502,0.14585158,0.15073104,0.082262665,0.080705196,0.12295773,0.13732642,0.09615177,0.10298177,0.06386759,0.05743,0.05587011,0.053651307,0.040781904,0.0433059,0.048033327,0.040666126,0.04628604,0.058873106,0.0721069,0.0640846,0.052067626,0.04111388,0.050902806,0.050203517,0.021624366,0.022551348,0.02025031,0.020040207,0.020830419,0.024990885,0.011676359,0.010229002,0.009176619,0.0090495255,0.012220807,0.010560143,0.009334028,-175.51059,78.04632,-2.5339327,52.855835,15.844185,24.74445,5.2989025,8.659986,6.651282,9.800029,-3.3532834,4.116687,2.3600361,reggae
0.25874794,1923.1216152231768,2314.081014883259,4492.270825025377,0.06818641845514307,129.19921875,2.8796816,73.42128,148.3267,54.982845,40.855495,37.862385,40.070076,22.231405,34.604946,17.521067,12.5363245,12.013837,9.63382,10.681058,6.647779,4.5324397,3.3004255,5.6425576,3.0079684,3.8834999,4.2759633,5.2268806,4.5105057,2.5176003,1.4825344,1.8769733,4.578819,1.692474,1.0098591,2.0446548,1.6298999,1.1041025,0.42302528,0.5796975,0.56290764,1.7948992,0.9146006,0.31099293,0.25207803,0.8169308,0.9061892,0.4335302,1.0802146,1.6550105,0.8727242,0.4057145,0.3547022,0.1683601,0.37703252,0.41669127,0.7403125,0.60067135,0.3898655,0.21396542,0.43872362,0.55412704,0.44579327,0.2716208,0.32207018,0.5693801,0.24756123,0.3780306,0.23765594,0.29532817,0.2841819,0.36714664,0.42832905,0.22415315,0.1806842,0.25945416,0.29829773,0.18852608,0.18450676,0.14658669,0.15358232,0.13850212,0.152652,0.15556645,0.13724977,0.10239658,0.09288497,0.10816007,0.08507993,0.050113276,0.057916287,0.098038055,0.08935801,0.06615303,0.06845369,0.054535266,0.04240367,0.03455576,0.030923998,0.026198486,0.025467638,0.027180461,0.019956486,0.017484637,0.020173233,0.021814825,0.03156303,0.036599446,0.03768658,0.040726084,0.037195943,0.044079054,0.044977967,0.05014346,0.05205158,0.05533702,0.06671429,0.073842466,0.059392575,0.059710544,0.065832496,0.09000716,0.08158592,0.08423702,0.066108234,0.025413685,0.01515917,0.0061695087,0.0014810282,0.00042823097,5.739594e-05,7.0184824e-06,6.300833e-07,2.060463e-08,-157.81721,109.850296,8.465338,41.79409,5.1190033,25.75197,-12.951751,22.064224,-15.503764,14.367301,-11.917588,11.595214,-10.627039,reggae
0.25000128,2478.0490603630687,2310.1002476731487,4759.937033243909,0.1149432188950116,143.5546875,2.7653496,24.1873,32.885124,19.159492,8.303741,10.225504,11.82859,7.6416388,3.8203874,12.373125,10.56056,5.115992,5.955144,4.721469,12.420703,7.1559496,3.3094676,2.022675,6.356793,23.208897,10.174395,7.477142,6.35498,1.0959322,1.7494284,2.791745,1.5560957,0.93055123,2.6697378,10.212174,7.5520616,5.509478,3.552556,2.0214279,0.83676213,0.43651283,1.1937943,2.2246852,2.5903497,4.957147,2.2975874,0.86161345,0.40412778,0.9011523,0.90945184,0.42769274,0.39181104,1.4019668,1.7429483,1.2184014,0.73138684,0.9950127,2.223555,1.2892562,3.386308,2.051033,0.7689589,0.49460548,0.655721,1.0148959,1.0498298,0.69802856,0.54179114,0.5413485,0.6508772,1.3474497,1.144911,0.72475356,0.40819368,1.1401384,1.9782983,1.6643019,1.4528185,1.212742,1.4435579,1.2124331,1.935566,1.347328,0.8797089,0.39766496,0.72847664,1.4789844,0.4854218,0.8739845,1.088518,0.905612,0.6484067,0.5570244,0.5400823,0.6041547,0.48170674,0.3510661,0.22758806,0.23205882,0.15987855,0.15933362,0.32032165,0.14094241,0.21389018,0.22622055,0.14009045,0.15445893,0.13313931,0.12387473,0.14512779,0.16052368,0.1320401,0.11274329,0.07263196,0.050754067,0.055090986,0.05797935,0.057177007,0.055397123,0.04079004,0.02698108,0.01553876,0.01148235,0.0077414257,0.006662951,0.007147606,0.006842825,0.0063610314,0.0054828483,0.005734438,0.004573993,0.004245931,0.0040791053,-140.33403,69.64921,-9.967759,52.151146,3.2525928,4.558453,-3.4963846,2.9177577,-6.5630164,-2.6553156,-1.734528,-6.9452724,-5.833263,reggae
0.27195778,4435.732059302078,2844.7665660116954,7625.9014510223315,0.26014779098994584,129.19921875,9.9709,39.317444,34.89096,38.514572,25.089611,22.173065,24.963442,18.506748,32.232685,20.682322,18.430504,5.811967,3.6460361,5.9316583,11.479948,16.051773,14.102011,17.027878,14.212161,8.91552,3.8070402,13.274842,28.080276,14.8599,10.20846,7.9356503,14.864103,21.847692,6.438169,10.111932,4.7991905,3.400005,6.90748,11.797297,10.193978,11.457135,36.309673,25.30779,10.410945,8.922552,6.9749675,7.5247927,14.986243,15.648199,7.6815743,6.9591613,4.075212,4.4932575,10.515004,20.537615,5.595283,3.369102,2.5638483,8.478313,9.84351,11.861777,12.911801,6.187486,4.465594,8.356319,16.012852,13.350452,21.904554,14.569153,3.288079,4.456337,9.059064,7.46019,8.252137,13.648897,10.200894,6.8305345,7.798038,5.9549394,7.4452987,8.3404045,7.4822574,14.069726,5.175772,7.9556603,10.069479,3.764475,8.40504,5.9900227,10.031092,7.124237,9.252928,10.559926,4.831811,8.674095,9.185447,6.91558,12.956043,11.178063,8.904766,9.174937,11.130054,9.826831,8.815738,11.561237,11.20243,5.1031027,10.348335,12.142837,13.673153,10.687056,8.622793,17.49547,6.8294945,8.299786,9.983524,10.299728,6.490065,7.294972,7.454584,8.346951,10.401536,8.866958,6.85309,8.761571,14.95879,10.573702,6.20736,7.025074,6.2753243,8.697335,8.504027,11.460983,42.09145,37.40042,-7.90959,4.485742,8.942608,3.5316226,3.0874798,1.6347405,6.270096,1.8271868,-0.5557452,-0.39817968,1.6274767,reggae
0.24759431,2479.991063724072,2521.6384031877315,5047.412789116879,0.105634531491686,123.046875,2.3015037,54.510235,43.78401,7.4002185,5.5324574,3.0712488,7.510327,5.505794,3.0051825,1.0565472,1.3634121,0.98048794,0.52651745,0.70188993,0.97973555,0.46413088,0.6147653,0.2976847,0.18401791,0.41365474,0.559666,0.8241859,0.7380923,0.19664152,0.3085888,0.43863994,0.26303598,0.42685726,0.54946965,0.39645794,0.5230568,0.39249957,0.6422425,1.3004678,0.9805056,0.3569519,0.20870365,0.3949563,0.31022155,0.4028677,0.5423245,0.9069392,0.98196685,0.5787349,1.2484537,0.79342324,0.9503041,1.6021905,1.836064,1.063283,0.69957,0.54261917,1.0819,0.9828141,1.2043933,1.6031554,0.74069905,0.66904,0.5624768,0.9236658,0.90479857,0.71016073,0.45161664,0.46571872,0.44700676,0.30265853,0.5336389,0.32112497,0.281752,0.24128713,0.31054112,0.23288108,0.29676262,0.25097764,0.27768505,0.23621972,0.16004215,0.09534625,0.15129746,0.084286116,0.05620877,0.072475284,0.08722747,0.14720067,0.123191215,0.12752776,0.09776756,0.06369738,0.043120578,0.023202578,0.020579679,0.019377656,0.018356027,0.019990675,0.016725386,0.016865361,0.019627985,0.017034458,0.014548371,0.015170411,0.013747558,0.011487931,0.0130643835,0.012534118,0.013615589,0.011728491,0.012368447,0.010196668,0.010049814,0.00816632,0.007553337,0.007954561,0.011836298,0.0128794005,0.012198249,0.011111742,0.013206335,0.015677715,0.015745677,0.02268697,0.014820359,0.011789018,0.010600453,0.008481255,0.010298159,0.0072544324,0.0065709976,0.0052703917,-174.87035,79.32584,-24.305244,17.970098,24.48427,15.731203,7.4711018,4.228036,3.9252238,4.8089337,2.7649367,1.7253923,-2.3426092,reggae
0.24243358,2673.223822306729,2550.3652369896545,5608.450154527987,0.11116763038959783,89.10290948275862,8.092514,51.629387,62.10218,86.22558,39.09465,17.708057,8.514714,8.65044,6.1805983,5.929739,6.2406363,5.0001245,1.2581148,2.8692117,4.340941,7.1006775,2.0092313,7.145393,7.4814024,2.4050608,8.289787,8.4961405,10.582319,4.8255825,1.1755823,0.25422192,0.9840712,2.3133428,0.90044314,0.95159084,3.5245292,2.902621,1.5837665,1.1759588,0.89100224,0.44427702,1.5292063,1.7065932,0.8464208,0.9371695,1.060372,0.5929204,0.40358254,0.3489326,1.151819,1.5741067,0.9102987,0.35098746,0.28989884,0.42838863,0.72177446,1.5668539,1.6337898,0.93622917,0.51409835,0.94644076,1.4529805,1.1576527,0.62474257,0.3117379,0.48263738,0.63239634,0.7974899,0.6110072,0.59192634,0.71957535,0.5400355,1.0536535,0.6361725,0.26437938,0.48464096,1.1252714,0.91122156,0.32661292,0.3609192,0.4368153,0.34529704,0.60994434,0.40486586,0.17276026,0.1872424,0.23303097,0.45025328,0.33146957,0.1416789,0.15446964,0.30136445,0.38401693,0.2759081,0.28685498,0.32855958,0.40231875,0.2857831,0.22195031,0.27209666,0.2309568,0.1895421,0.26511756,0.17822784,0.16372457,0.18784489,0.19659221,0.19795088,0.20590977,0.20085438,0.20911215,0.20470181,0.15183493,0.13725303,0.12484737,0.14864895,0.17414938,0.17620982,0.15684862,0.10572612,0.08460416,0.059990797,0.053150788,0.050016034,0.042398337,0.032747146,0.021593573,0.014300698,0.007983396,0.005070075,0.0030268067,0.0023675237,0.001844665,-123.69994,66.21,8.186225,49.73067,8.53451,25.871931,-5.3876905,12.882779,-2.5431156,6.808867,-3.5663364,7.6386366,-2.051774,reggae
0.25200877,2539.081379106247,2644.4142912968027,5260.713071889501,0.09429756984725444,99.38401442307692,49.4454,607.8607,376.5662,74.95756,72.797455,15.072667,10.213858,7.0036674,6.552828,4.7334604,2.397476,2.3321166,1.8439472,4.2785826,2.9896567,1.5206424,3.308258,4.5866504,6.031211,5.1398234,4.9574795,8.151972,3.6498892,1.6292665,2.4673703,2.9299765,2.629186,3.7888834,3.9674094,2.8377352,2.1775422,1.2963123,4.299227,3.8166559,2.1378582,2.3879762,4.645514,10.682471,3.479342,1.3920342,0.93947464,1.0073558,1.1011525,1.6348653,1.7192613,2.484714,2.116229,1.349883,0.9950279,1.1456233,0.82188344,1.5727594,2.5426345,2.279545,1.4257901,1.1307398,1.3053566,1.5442519,2.036643,1.4124596,1.2271458,1.5500716,1.0904275,1.0875337,1.3440291,0.8595265,0.8400843,0.8383996,0.9715747,0.7992369,0.50654995,0.5970249,0.5533148,0.59761995,0.657581,0.864866,0.82032305,0.9312015,0.8958326,0.73275244,0.6524637,0.78625894,0.602248,0.5333396,0.68376005,0.5978071,0.62512875,0.7119632,0.5595577,0.5490631,0.5373115,0.3548001,0.3330757,0.32298425,0.3435732,0.33643243,0.38411054,0.3716939,0.36858135,0.37849638,0.5192589,0.37729365,0.3484012,0.32784748,0.28875205,0.28622234,0.2867146,0.26467723,0.23009588,0.21847594,0.19608574,0.14093423,0.1309526,0.13686362,0.10425227,0.080940686,0.06914844,0.06601799,0.06404454,0.058935013,0.05545622,0.05365281,0.041764073,0.037462533,0.03748157,0.034574218,0.033233944,0.032193217,-103.16384,67.2257,2.226533,28.500446,4.1723447,11.872512,14.247098,14.287374,3.257277,15.844996,8.035183,4.4601827,8.673222,reggae
